id,url,title,type,country,director,alsoknownas,episodes,score,aired,duration,genres,tags,mainrole,supportrole
1159,https://mydramalist.com/1159-more-charming-by-the-day,More Charming By The Day (2010), Drama, South Korea ,,"  Cuter by the Day ,   Cutie Pie ,   Bolsurok Aegyomanjeom  ", 138, 7.1 (scored by 130 users)," Mar 22, 2010 - Nov  2, 2010", 26 min.,"Comedy,Romance,Family,Sitcom","IrresponsibleHusband,Bankruptcy,SingleMother,Widow,FamilyRelationship,SingleParent,MultipleMains,Divorce,Marriage","Song Ok Sook,Ye Ji Won,Choi Yeo Jin,","Im Ha Ryong,Kim Sung Soo,Han  Sun Hwa,"
1161,https://mydramalist.com/1161-my-fair-lady,My Fair Lady (2003), Drama, South Korea ,,"  Yojosuknyeo ,   The Perfect Girl ,   Elegant Lady  ", 16, 7.0 (scored by 212 users)," Aug 13, 2003 - Oct  2, 2003", 45 min.,"Romance,Drama","MaterialisticCharacter,Stewardess","Go Soo,Kim Hee Sun,Son Chang Min,Park Han Byul,","Lee Soon Jae,Kwon Hae Hyo,"
1167,https://mydramalist.com/1167-phoenix,Phoenix (2004), Drama, South Korea , Oh Kyung Hoon ,"  Bul Sae ,   The Fire Bird  ", 26, 7.3 (scored by 411 users)," Apr  5, 2004 - Jun 29, 2004", 60 min.,"Romance,Drama","RichesToRags,LoveSquare,RichMan/PoorWoman,FirstLove,Businessman,OrphanMaleLead,Makjang,Obsession","Lee Eun Joo,Lee Seo Jin,Eric Mun,Jung Hye Young,","Kim Bin Woo,Lee Yoo Jin,"
1175,https://mydramalist.com/1175-nonstop-2,Nonstop 2 (2000), Drama, South Korea , Kim Min Shik ,"  New Nonstop ,   논스톱 2 ,    ", 422, 7.7 (scored by 11 users)," Jul 31, 2000 - May 17, 2002", 20 min.,"Friendship,Comedy,Romance,Youth,Drama,Sitcom",,,"Jo In Sung,Kim Jung Hwa,Yang Mi Ra,Jang Na Ra,Park Kyung Rim,Kim Sang Soon,"
1187,https://mydramalist.com/1187-conspiracy-in-the-court,Conspiracy in the Court (2007), Drama, South Korea , Kwak Jung Hwan ,"  Hansungbyulgok ,  Seoul's Sad Song ,  Hanseongbyeolgok  ", 8, 7.5 (scored by 183 users)," Jul  9, 2007 - Jul 31, 2007", 1 hr. 10 min.,"Historical,Drama",,"Kim Ji Han,Kim Ha Eun,Lee Chun Hee,","Ahn Nae Sang,Jung Ae Ri,Kim Eung Soo,"
1203,https://mydramalist.com/1203-sweet-spy,Sweet Spy (2005), Drama, South Korea , Go Dong Sun ,"  Talcoman Supai ,   Dalkomhan Seupai  ", 20, 7.2 (scored by 631 users)," Nov  7, 2005 - Jan 10, 2006", 60 min.,"Action,Comedy,Romance,Detective","UndercoverAgent,Cohabitation,Widower,Policewoman,PoliceOfficer,PoliceProcedural","Dennis Oh,Lee Joo Hyun,Nam Sang Mi,","Kim Ha Kyun,Choi Bool Am,Kim Bo Sung,"
1217,https://mydramalist.com/1217-thank-you,Thank You (2007), Drama, South Korea ,,"  We Were There ,   There We Were  ", 16," 8.1 (scored by 2,236 users)"," Mar 21, 2007 - May 10, 2007", 1 hr. 1 min.,"Comedy,Romance,Drama,Family,Medical,Melodrama","SingleParent,Alzheimer'sDisease,Doctor,AIDS,Child,Disease,DeathOfLover,SingleMother,Motherhood,PoorFemaleLead","Jang Hyuk,Gong Hyo Jin,Seo Shin Ae,Shin Sung Rok,","Kim Sung Eun,Hong Yeo Jin,"
1234,https://mydramalist.com/1234-you-dont-know-women,You Don't Know Women (2010), Drama, South Korea , Bae Tae Seop ,"  Conditions of Happiness ,  Don’t Know Her ,  행복의 조건 ,  Yeojareul Molra ,  Terms of Happiness ,  Yeojadeul Molla  ", 109, 7.3 (scored by 41 users)," Aug  2, 2010 - Dec 31, 2010", 40 min.,"Romance,Drama,Family","SingleMother,UnconditionalLove,HatefulMother-in-law,DisapprovingParent,Hardship,Nurse,Hospital,MarriedCouple,SingleParent,Jealousy","Kim Ji Ho,Chae Min Seo,Im Ho,Go Se Won,","Im Ye Jin,Lee Kyung Jin,"
1246,https://mydramalist.com/1246-christmas-in-august,Christmas In August (1998), Movie, South Korea ,,"  8 Worui Keuriseumaseu ,  Palwolui Keuriseumaseu  ",, 7.3 (scored by 293 users),, 1 hr. 37 min.,"Romance,Drama",,"Han Seok Kyu,Shim Eun Ha,","Shin Goo,Oh Ji Hye,Lee  Han Wi,Jeon Mi Seon,"
1256,https://mydramalist.com/1256-mapado,Mapado (2005), Movie, South Korea ,,    ,, 7.4 (scored by 31 users),, 1 hr. 47 min.,Comedy,"Satire,SmallVillage,Island","Yeo Woon Kye,Lee Moon Shik,Lee Jung Jin,","Seo Young Hee,Jung Eun Pyo,Oh Dal Soo,"
1284,https://mydramalist.com/1284-silmido,Silmido (2003), Movie, South Korea ,,  Shilmido  ,, 7.7 (scored by 232 users),, 2 hr. 15 min.,Military,"Girls'Generation(SNSD),Death,StrongFriendship,BasedOnTrueStory","Sol Kyung Gu,Ahn Sung Ki,Heo Joon Ho,Jung Jae Young,","Kang Shin Il,Kang Sung Jin,"
1286,https://mydramalist.com/1286-hanamizuki,Hanamizuki (2010), Movie, Japan , Doi Nobuhiro ,  Hanamizuki - May your love bloom a hundred year  ,," 7.4 (scored by 2,413 users)",, 2 hr. 8 min.,"Romance,Drama","LoversSeparated,BasedOnASong,DeathOfAParent,Fishing,UnrequitedLove","Ikuta Toma,Aragaki Yui,","Kanai Yuta,Koyanagi Yu,Mukai Osamu,Renbutsu Misako,"
1294,https://mydramalist.com/1294-take-care-of-my-cat,Take Care Of My Cat (2001), Movie, South Korea ,,    ,, 7.0 (scored by 169 users),, 1 hr. 50 min.,Friendship,FemaleCenteredPlot,"Bae Doo Na,Ok Go Woon,Lee Yo Won,","Moon Jung Hee,On  Jo,Bi Ryu,"
1315,https://mydramalist.com/1315-yalkae-a-joker-in-high-school,"Yalkae, a Joker in High School (1977)", Movie, South Korea , Suk Rae Myung ,"  Gogyo-yalgae ,  Gogyo Yalgae ,  Two Naughty Boys ,  高敎 얄개  ",, 6.6 (scored by 16 users),, 1 hr. 30 min.,"Comedy,School,Youth","Troublemaker,Rebel,FirstLove,SchoolBullying,Friendship","Lee Seung Hyun,","Jung Yoon Hee,Ha Myung Joong,Kim Jung Hoon,Jin Yoo Young,Han Eun Jin,"
1342,https://mydramalist.com/1342-marumo-no-okite,Marumo no Okite (2011), Drama, Japan ," Kono Keita,  Joho Hidenori ",  The Tradition of Malmo  , 11, 7.8 (scored by 414 users)," Apr 24, 2011 - Jul  3, 2011", 45 min.,"Drama,Family",,"Abe Sadao,Ashida Mana,Suzuki Fuku,","Honda Miyu,Katsurayama Shingo,Tonooka Erica,"
1345,https://mydramalist.com/1345-okusama-wa-18-sai,Okusama wa 18 sai (2011), Drama, Japan ,,  My wife is 18 years old  , 4, 7.8 (scored by 8 users)," Mar 27, 2011 - Apr 17, 2011", 1 hr. 30 min.,"Comedy,Romance,Life,Youth",,"Nishikawa Takanori,Natsuna,","Ukaji Takashi,Nishimura  Tomomi,Saikawa Koji,Mimori Asami,"
1371,https://mydramalist.com/1371-glove,Glove (2011), Movie, South Korea ,,  G-Love  ,, 7.9 (scored by 345 users),, 2 hr. 24 min.,"Friendship,Drama,Sports","Inspirational,Baseball,BasedOnTrueStory","Jung Jae Young,Yoo  Sun,Kang Shin Il,Kim  Mi Kyung,","Jo Kyung Sook,Jang Ki Beom,"
1387,https://mydramalist.com/1387-kiken-na-aneki,Kiken na Aneki (2005), Drama, Japan , Matsuyama  Hiroaki ,"  Dangerous Sister  ,   Dangerous Beauty  ", 10, 6.6 (scored by 116 users)," Oct 17, 2005 - Dec 19, 2005", 45 min.,"Comedy,Family",Brother-SisterRelationship,"Moriyama Mirai,Ito Misaki,","Hiraoka Yuta,Shaku Yumiko,Arakawa Yoshiyoshi,Shirosaki Jin,"
1420,https://mydramalist.com/1420-juliets-man,Juliet's Man (2000), Drama, South Korea , Oh Jong Rok ,  Juliet's Boyfriend  , 17, 5.9 (scored by 7 users)," Sep 14, 2000 - Nov  9, 2000", 1 hr. 5 min.,,,"Cha Tae Hyun,Ji Jin Hee,Kim Min Hee,Ye Ji Won,","Baek Seung Hyun,Nam Young Jin,"
1432,https://mydramalist.com/1432-curse-of-the-golden-flower,Curse of the Golden Flower (2006), Movie, China , Zhang Yi Mou ,  man cheng jin dai huangjin jia  ,," 7.5 (scored by 1,334 users)",, 1 hr. 54 min.,"Action,Historical,Wuxia","PowerStruggle,ForbiddenLove,Betrayal,Death,Sword-fight,HiddenAgenda,BasedOnPlay,Gore,Blood,Arrow","Chow Yun Fat,Gong Li,Jay Chou,Liu Ye,","Qin Jun Jie,Li Man,"
1436,https://mydramalist.com/1436-the-legend-of-evil-lake,The Legend of Evil Lake (2003), Movie, South Korea ,,  Cheonnyeonho  ,, 6.6 (scored by 48 users),, 1 hr. 32 min.,"Action,Romance,Drama,Fantasy","Spirit,Curse,LoveTriangle","Kim Hyo Jin,Jung Joon Ho,","Kang Hyun Joong,Lee Han Gal,Kim Hye Ri,Kang Shin Il,"
1441,https://mydramalist.com/1441-die-bad,Die Bad (2000), Movie, South Korea ,,  Jukgeona Hogeun Nappeugeona  ,, 7.1 (scored by 15 users),, 1 hr. 38 min.,"Action,Crime,Drama",,"Ryu Seung Wan,Park Sung Bin,Ryu Seung Beom,Kim Soo Hyun,","Chun Sung Hoon,Jung Jae Young,"
1451,https://mydramalist.com/1451-wedding-dress,Wedding Dress (1997), Drama, South Korea , Yoon Seok Ho ,  Weding Deureseu  , 22, 7.0 (scored by 12 users)," Dec  6, 1997 - Feb 15, 1998", 1 hr. 5 min.,"Romance,Family",,"Kim Hee Sun,Lee Seung Yeon,Kim Min Jong,","Shin Hyun Joon,Kim Hyung Ja,Yoon Da Hoon,"
1452,https://mydramalist.com/1452-first-love-1996,First Love (1996), Drama, South Korea ,,  Cheot Sarang  , 66, 7.4 (scored by 65 users)," Sep  7, 1996 - Apr 20, 1997", 1 hr. 5 min.,"Romance,Melodrama","RichWoman/PoorMan,FirstLove,LoveTriangle","Choi Soo Jong,Bae Yong Joon,Lee Seung Yeon,Park Sang Won,Choi Ji Woo,","Song Chae Hwan,"
1464,https://mydramalist.com/1464-you-stole-my-heart,You Stole My Heart (2008), Drama, South Korea ,,"  I Am Smittened By You ,  I Like You ,  You Are Very Good ,  Nan nege Manhaeteo  ", 156, 6.5 (scored by 16 users)," Apr 21, 2008 - Oct 18, 2008", 24 min.,Romance,,"Kim Bin Woo,Yoon Hee Seok,Kim Hyun Sung,Jin Tae Hyun,Shin Dong Mi,","Park Da An,"
1475,https://mydramalist.com/1475-3-iron,3-Iron (2004), Movie, South Korea ,,"  Bin Jip ,  Empty Houses ,  Bin Jib  ",," 8.0 (scored by 3,311 users)",, 1 hr. 28 min.,"Mystery,Romance,Drama,Melodrama","Infidelity,OlderWoman/YoungerMan,DomesticAbuse,AbusiveHusband,FailingMarriage,NiceMaleLead,TerribleHusband,Abuse,AgeGap,PoorMaleLead","Lee Seung Yeon,Jae Hee,Kwon Hyuk Ho,","Joo Jin Mo,Lee Joo Suk,Lee Mi Sook,"
1477,https://mydramalist.com/1477-marrying-school-girl,Marrying School Girl (2004), Movie, South Korea ,,"  Marrying High School Girl ,  Yeogosaeng Shijipgagi  ",, 6.7 (scored by 703 users),, 1 hr. 43 min.,"Comedy,Romance,Melodrama","Curse,TeenagePregnancy,Teenager,MildSexualContent,AggressiveFemaleLead,Hot-temperedFemaleLead,AttemptedSuicide,Spirit,Teacher,TeenMarriage","Im Eun Kyung,Eun Ji Won,","Jung Da Bin,Shim Yi Young,Park Noh Shik,Kim Jae Rok,"
1506,https://mydramalist.com/1506-hometown-over-the-hill,Hometown Over the Hill (2007), Drama, South Korea ," Yoo Hyun Ki,  Kim Won Yong ","  San neo meo Nam chon e eun ,  산너머 남촌에는 시즌1 ,  Over the Mountains - Season 1 ,  山後的南村  ", 211, 7.2 (scored by 6 users)," Oct 24, 2007 - Feb 26, 2012", 60 min.,"Romance,Life,Drama,Family",,"Lee Jin Woo,","Yang Geum Suk,Lee Seung Min,Bae Do Hwan,Jo Eun Sook,Moon Ga Young,"
1529,https://mydramalist.com/1529-bandhobi,Bandhobi (2009), Movie, South Korea ,,  Friend  ,, 6.5 (scored by 103 users),, 1 hr. 47 min.,Drama,"IllegalImmigrantMaleLead,MigrantWorker","Baek Jin Hee,Lee Mahbub,","Jung Dong Gyu,Kim Jae Rok,Yoon Sung Ho,Kim Mi Hee,"
1546,https://mydramalist.com/1546-sunshine-angel,Sunshine Angel (2011), Drama, Taiwan ,,"  Sunshine Girl ,   Sunny Girl ,   Yang Guang Tian Shi ,   Yang Guang Xiao Mei ,   阳光天使 ,   阳光小妹 ,    ", 22," 7.0 (scored by 1,358 users)"," Aug  4, 2011 - Nov  3, 2011", 60 min.,"Comedy,Romance,Drama","CosmeticCompany,Hot-TemperedMaleLead,Betrayal,PoorFemaleLead,ArrogantMaleLead,RichesToRags","Wu Chun,Rainie Yang,Johnny Zhang,Liu Zi Yan,","Paoming Ku,Nian Xian Ma,"
1561,https://mydramalist.com/1561-sugar-and-spice,Sugar and Spice (2006), Movie, Japan , Nakae Isamu ,"  Fumi zekka ,  シュガー&スパイス 〜風味絶佳〜  ",, 6.8 (scored by 245 users),, 2 hr. 5 min.,"Romance,Life,Youth,Drama,Family,Melodrama",,"Yagira Yuya,Sawajiri Erika,","Natsuki Mari,Hamada Gaku,Kimura Ryo,Iwasa Mayuko,"
1565,https://mydramalist.com/1565-magic-2010,Magic (2010), Movie, South Korea ,,  Yosul  ,, 6.8 (scored by 63 users),, 1 hr. 35 min.,"Friendship,Music,Romance",,"Seo Hyun Jin,Im Ji Kyu,Kim  Jung Wook,","Son Young Sun,"
1566,https://mydramalist.com/1566-marry-a-rich-man,Marry a Rich Man (2002), Movie, Hong Kong , Vincent Kok ,  Ga goh yau chin yan  ,, 6.9 (scored by 55 users),, 1 hr. 34 min.,"Comedy,Romance",,"Sammi Cheng,Richie Ren,","Vincent Kok,"
1583,https://mydramalist.com/1583-zombie-hunter-rika,Zombie Hunter Rika (2008), Movie, Japan ,,"  High School Girl Rika: Zombie Hunter ,   Saikyo heiki joshikosei: Rika - zonbi hanta vs saikyo zonbi Gurorian  ",, 6.4 (scored by 19 users),, 1 hr. 26 min.,"Action,Comedy",,"Kudo Risa,","Yamamoto Takeshi,Kawai Ryunosuke,Kikuchi Eiichi,Keisuke,Nagasawa Tsugumi,"
1593,https://mydramalist.com/1593-ghost-system,Ghost System (2002), Movie, Japan ,,  Gosuto shisutemu  ,, 5.5 (scored by 13 users),, 1 hr. 14 min.,Horror,Ghost,"Tamaki Hiroshi,",
1595,https://mydramalist.com/1595-the-abashiri-family-the-movie,The Abashiri Family The Movie (2009), Movie, Japan ,,"  Abashiri Ikka The Movie ,  Abashiri Ikka  ",, 6.2 (scored by 4 users),, 1 hr. 10 min.,"Action,Comedy","NagaiGo,AdaptedFromAManga","Tonooka Erica,","Sato Jiro,miwa,Nakano Tsuyoshi,Sugata Shun,Tanaka  Yuji,"
1602,https://mydramalist.com/1602-the-haunted-samurai,The Haunted Samurai (2007), Movie, Japan ,,  Tsukigami  ,, 7.1 (scored by 21 users),, 1 hr. 47 min.,Comedy,,"Tsumabuki Satoshi,Eguchi Yosuke,","Sasaki Kuranosuke,Natsuki Mari,Suzuki Sawa,Honda Daisuke,"
1605,https://mydramalist.com/1605-lie-to-me,Lie to Me (2011), Drama, South Korea ," Kwon Hyuk Chan,  Kim Soo Ryong ","  Try Lying to Me ,   Sweet Scandal  ", 16," 7.5 (scored by 19,260 users)"," May  9, 2011 - Jun 28, 2011", 1 hr. 4 min.,"Comedy,Romance","PretendRelationship,SteamyKiss,Heir,ComingOfAge,Ex-girlfriendComesBack,Lying","Yoon Eun Hye,Kang Ji Hwan,Sung Joon,","Song Seo Yeon,Lee Kyung Jin,Won Jong Rye,"
1616,https://mydramalist.com/1616-indigo-no-yoru,Indigo no Yoru (2010), Drama, Japan , Hoshida Yoshiko ,  Tough Nights of Club Indigo  , 63, 7.9 (scored by 35 users)," Jan  5, 2010 - Apr  2, 2010", 30 min.,"Friendship,Mystery,Comedy,Life,Drama",HostClub,"Moriguchi Yoko,Kato Kazuki,","Fukami Motoki,Tanaka Koutaro,Rokkaku Seiji,Amano Hironari,"
1618,https://mydramalist.com/1618-angel,Angel (2006), Movie, Japan ,,  Tenshi  ,, 6.8 (scored by 97 users),, 1 hr. 57 min.,"Romance,Family,Fantasy","SakurazawaErika,Angel,AdaptedFromAManga","Fukada Kyoko,Uchida Asahi ,","Sato Megumi,Nagasaku Hiromi,Saori,Izumiya Shigeru,"
1630,https://mydramalist.com/1630-piecing-me-back-together,Piecing Me Back Together (2010), Movie, Japan ,,"  Matataki ,    ",, 7.2 (scored by 298 users),, 1 hr. 50 min.,"Romance,Drama",,"Kitagawa Keiko,Okada Masaki,","Shiro,Tokui Yuu,Taguchi Tomorowo,Ohtsuka Nene,"
1645,https://mydramalist.com/1645-the-suicide-song,The Suicide Song (2007), Movie, Japan ,,"  Densen Uta  ,   Infectious Song  ,   Suicide Song  ",, 6.6 (scored by 139 users),, 2 hr. 8 min.,Horror,"Journalist,Suicide","Matsuda Ryuhei,Iseya Yusuke,Oshima Yuko,","Kasai Tomomi,Miyazawa Sae,Takahashi Minami,"
1669,https://mydramalist.com/1669-m-2007,M (2007), Movie, South Korea ,,"  Mr. M ,   Em  ",, 7.2 (scored by 297 users),, 1 hr. 49 min.,"Thriller,Mystery,Romance",,"Kang Dong Won,Lee Yun Hee,Gong Hyo Jin,","Song Young Chang,Jeon Moo Song,Choi Dae Sung,"
1678,https://mydramalist.com/1678-onmyouji,Onmyouji (2001), Drama, Japan , Hashimoto Kojiro ,  阴阳师 第一集  , 10, 7.7 (scored by 4 users)," Apr  3, 2001 - Jun  5, 2001", 45 min.,"Historical,Horror","YumemakuraBaku,Curse,AdaptedFromAManga","Sugimoto Tetta,","Takahashi Keiko,"
1682,https://mydramalist.com/1682-flowers,Flowers (2010), Movie, Japan , Koizumi 	Norihiro ,    ,, 7.4 (scored by 76 users),, 1 hr. 50 min.,"Life,Drama","FamilyRelationship,StrongFemaleLead","Nakama Yukie,Suzuki Kyoka,Tanaka Rena,Aoi Yu,Hirosue Ryoko,Takeuchi Yuko,",
1686,https://mydramalist.com/1686-detective-mr.-gong,Detective Mr. Gong (2006), Movie, South Korea ,,"  Big Match ,   Gong Pil Du ,   Detective ODD ,   Gong Pil Doo ,    ",, 7.4 (scored by 8 users),, 1 hr. 46 min.,Comedy,,"Kim Yoo Mi,Lee Moon Shik,","Lee Chul Min,Lee Sang Hoon,Lee Kwang Ho,Park Jung Hak,"
1687,https://mydramalist.com/1687-my-mother-the-mermaid,My Mother the Mermaid (2004), Movie, South Korea ,,  Ineo Gongju  ,, 7.4 (scored by 84 users),, 1 hr. 50 min.,"Drama,Fantasy","Seaside,Mother-DaughterRelationship,TimeTravel,Mailman,ChildFromTheFuture,SecretCrush,FamilyRelationship,Island,Teacher,Disappearance","Jeon Do Yeon,Park Hae Il,Go Doo Shim,Kim Bong Geun,","Lee Sun Kyun,Min Bok Gi,"
1689,https://mydramalist.com/1689-6-years-in-love,6 Years in Love (2008), Movie, South Korea ,,"  Lovers of Six Years ,   6 Nyeonjjae Yeonaejung  ",, 7.0 (scored by 637 users),, 1 hr. 52 min.,"Comedy,Romance",,"Kim Ha Neul,Yoon Kye Sang,","Ok Go Woon,Kim Hye Ok,Shin Sung Rok,Lee Sang Yeob,"
1700,https://mydramalist.com/1700-girl-x-girl,Girl x Girl (2007), Movie, South Korea , Park Dong Hoon ,"  Girl by Girl ,   Sonyeo x sonyeo  ",, 6.9 (scored by 827 users),, 1 hr. 20 min.,"Friendship,Comedy,School,Youth",FemaleCenteredPlot,"Im Sung Eon,Kwak Ji Min,","Kim Kwang Min,Park Shi Woo,Je Min,Lee Kyung Eun,"
1710,https://mydramalist.com/1710-rock-wanko-no-shima,Rock: Wanko no Shima (2011), Movie, Japan , Nakae Isamu ,"  Wanko - The Story of Me, My Family and Rock  ",, 6.9 (scored by 6 users),, 2 hr. 3 min.,,,"Sato Ryuta,","Nakabayashi Taiki,"
1755,https://mydramalist.com/1755-rinne-no-ame,Rinne no Ame (2010), Special, Japan ,,  Rain of Reincarnation  , 1, 7.7 (scored by 672 users)," Jan  4, 2010", 48 min.,"Psychological,Drama,Family,Tragedy","Brothers,IntellectualDisability","Yamamoto Yusuke,Kanjiya Shihori,Seto Koji,",
1757,https://mydramalist.com/1757-saigo-no-yakusoku,Saigo no Yakusoku (2010), Special, Japan , Sato Yuichi ,  The Last Promise  , 1," 7.6 (scored by 1,374 users)"," Jan  9, 2010", 2 hr. 10 min.,Suspense,"Trapped,OfficeWorker,Arashi,Terrorist,HiddenIdentity,Revenge,IdolActor","Matsumoto Jun,Sakurai Sho,Ninomiya Kazunari,Aiba Masaki,Ohno Satoshi,","Fujiki Naohito,"
1761,https://mydramalist.com/1761-hana-ikusa,Hana Ikusa (2007), Special, Japan ,,"  Hana Ikusa - Kyoto Gion Densetsu no Geiko Mineko Iwasaki ,   Hanaikusa  ", 1, 7.4 (scored by 179 users)," Nov 23, 2007", 1 hr. 52 min.,Historical,,"Inoue Mao,","Sawaki  Ruka,Natori Yuko,Toda Naho,Nakamura Toru,Murano Mia,"
1764,https://mydramalist.com/1764-trick-shinsaku-special,TRICK Shinsaku Special (2005), Special, Japan , Tsutsumi Yukihiko ,  TRICK 新作スペシャル  , 1, 7.7 (scored by 206 users)," Nov 13, 2005", 2 hr. 14 min.,"Suspense,Mystery,Comedy",,"Abe Hiroshi,Nakama Yukie,","Natori Yuko,Nishimura Masahiko,Owada Shinya,Honda Hirotaro,"
1776,https://mydramalist.com/1776-zettai-kareshi-special,Zettai Kareshi Special (2009), Special, Japan ,,  Absolute Boyfriend  , 1," 7.3 (scored by 2,256 users)"," Mar 24, 2009", 1 hr. 55 min.,"Comedy,Romance","AdaptedFromAManga,Robot,ArtificialIntelligence","Hayami Mokomichi,Aibu Saki,Mizushima Hiro,","Kuninaka Ryoko,Uchida Asahi ,Sasai Eisuke,"
1778,https://mydramalist.com/1778-ninkyo-helper-2011,Ninkyo Helper (2011), Special, Japan ,,  The Chivalrous Helper  , 1, 7.4 (scored by 226 users)," Jan  9, 2011", 1 hr. 50 min.,Drama,"SMAP,Helper,LifeLesson,Yakuza,IdolActor","Kusanagi Tsuyoshi,","Yamamoto Yusuke,Yabu Kota,Yuki Jutta,Kato Seishiro,Naka Riisa,"
1785,https://mydramalist.com/1785-tiger-dragon-special,Tiger & Dragon Special (2005), Special, Japan ,,  Tiger and Dragon Special  , 1, 7.8 (scored by 232 users)," Jan  9, 2005", 1 hr. 35 min.,Comedy,"TOKIO,IdolActor","Nagase Tomoya,Okada Junichi,Nishida Toshiyuki,","Tsukamoto Takashi,Aoi Yu,Kiritani Kenta,"
1801,https://mydramalist.com/1801-funny-neighbors,Funny Neighbors (2011), Movie, South Korea ,,  Soosanghan Yiutdeul  ,, 7.1 (scored by 7 users),, 1 hr. 40 min.,Comedy,,"Park Won Sang,","Yoon Hee Seok,Yoon Seung Ah,Baek Won Gil,Kim Jin Hyeok,Jeon Mi Seon,"
1895,https://mydramalist.com/1895-star-no-koi,Star no Koi (2001), Drama, Japan ,,"  Star Struck ,  Love with a Super Star  ,   Sutaa no Koi  ", 11, 7.2 (scored by 163 users)," Oct 11, 2001 - Dec 20, 2001", 45 min.,"Business,Comedy,Romance","Salaryman,SMAP,PlayerFemaleLead,RichFemaleLead,FilmIndustry,CalmFemaleLead,ShowBusiness,RichWoman/PoorMan,CalmMaleLead,Actor","Kusanagi Tsuyoshi,Fujiwara Norika,","Aoki Shinsuke,Azuma Mikihisa,Kakei Toshio,Morimoto Leo,"
1945,https://mydramalist.com/1945-invincible-parachute-agent,Invincible Parachute Agent (2006), Drama, South Korea ," Boo Sung Chul,  Lee Yong Seok ","  Korea Secret Agency ,  Master of String Pulling ,  무적의 낙하산 요원 ,  Super Rookie Ranger  ", 16, 7.1 (scored by 202 users)," Sep  6, 2006 - Nov  2, 2006", 1 hr. 5 min.,"Action,Comedy,Drama",,"Shin Sung Woo,Yoon Ji Min,Han Ji Min,Eric Mun,","Ahn Kil Kang,Kim  Yong Hee,"
1950,https://mydramalist.com/1950-engagement-for-love,Engagement for Love (2006), Drama, Taiwan ,,  Ai Qing Jing Ji Yue  , 16, 6.6 (scored by 26 users)," Nov 12, 2006 - Mar  4, 2007", 60 min.,"Comedy,Romance",,"Ambrose Hsu,Lara Veronin,Alex To,","Remus Mook,Wang Chuan,Zhi Jie Di,"
1954,https://mydramalist.com/1954-the-guys-from-paradise,The Guys From Paradise (2001), Movie, Japan , Takashi Miike ,  Tengoku Kara Kita Otoko-tachi  ,, 7.2 (scored by 7 users),, 1 hr. 54 min.,"Crime,Drama",Prison,,"Oikawa Mitsuhiro,Okina Kaei,Kanayama Kazuhiko,"
1982,https://mydramalist.com/1982-fugoh-keiji-deluxe,Fugoh Keiji Deluxe (2006), Drama, Japan ," Tsunehiro Jouta,  Ikezoe Hiroshi ","  Fugoh Keiji 2, The Millionaire Detective Deluxe  ", 10, 7.3 (scored by 106 users)," Apr 21, 2006 - Jun 23, 2006", 45 min.,"Mystery,Comedy","TsutsuiYasutaka,AdaptedFromANovel","Fukada Kyoko,","Sainei Ryuji,Nakayama Megumi,Horiuchi Keiko,Koga Mitsuki,"
2010,https://mydramalist.com/2010-yesterday-2002,Yesterday (2002), Movie, South Korea ,,  Yeseutedei  ,, 6.1 (scored by 65 users),, 2 hr. 1 min.,"Action,Crime,Sci-Fi","KoreanPeninsula,FlashbackToPast,CriminalProfiler,Kidnapping,Murder","Kim Sun Ah,Kim Yoon Jin,Kim Seung Woo,Choi Min Soo,","Lee Seung Chae,Joo Myung Chul,"
2024,https://mydramalist.com/2024-tadas-do-it-all-house,Tada's Do-It-All House (2011), Movie, Japan ,,"  Mahoro Ekimae Tada Benriken ,    ",, 7.8 (scored by 247 users),, 2 hr. 3 min.,"Friendship,Comedy,Life","AdaptedFromANovel,Bromance","Nagayama Eita,Matsuda Ryuhei,","Kataoka Reiko,Suzuki Anne,Kora Kengo,Yokoyama Kota,"
2039,https://mydramalist.com/2039-dendera,Dendera (2011), Movie, Japan , Chimura Toshimitsu ,    ,, 7.4 (scored by 5 users),, 1 hr. 58 min.,"Suspense,Thriller,Life,Drama",,"Yamamoto Yoko,Asaoka Ruriko,","Baisho  Mitsuko,Kusabue Mitsuko,Shirakawa Kazuko,Yamaguchi Karin,"
2040,https://mydramalist.com/2040-propose-kyodai,Propose Kyodai (2011), Special, Japan ," Namiki Michiko,  Sasaki Shota ","  Propose Kyoudai ,  Propose Brothers ,  Propose Brothers: Umare Junbetsu Otoko ga Kekkon Suru Houhou ,  Propose Kyoudai ~Umare Junbetsu Otoko ga Kekkon Suru Houhou  ", 4, 7.1 (scored by 426 users)," Feb 21, 2011 - Feb 24, 2011", 37 min.,Romance,"MarriageProposal,MultipleMains,Wedding,MultipleCouples,Marriage,Brothers,Sibling,NiceMaleLead,LazyMaleLead,Loner","Sato Ryuta,Koike Teppei,Nakamura Aoi,Ito Atsushi,","Watanabe Anne,Sasaki Nozomi,"
2041,https://mydramalist.com/2041-you-and-me,You and Me (2011), Movie, Japan ,,"  Kimi to Boku ,   You & Me ,    ",, 7.8 (scored by 784 users),, 45 min.,"Friendship,Animals,Drama","ShortFilm,Cat,MangaArtist,Animal,Loneliness,AdaptedFromAManga","Nakamura Aoi,","Inaba Yu,Nakamura Eriko,Ryu Suwaru,Kobayashi Yuto,Tanigawa Shoichiro,"
